0.001876885,96.9179313833,0.0724693456,0.1849330479,0.0531263193,0.1225527472,159.1796875,93.2624349613,13.2478445146,41.3454330526,1
0.0016509044,101.423212608,0.0714603538,0.1377510687,0.0517730578,0.0928323415,164.96969697,80.4835706361,3.49726853,6.7992066747,1
0.0011893999,383.208071716,0.0538817108,0.1184232811,0.0368914541,0.0835386482,174.235191638,88.1060025277,6.8700464607,18.2779830625,1
0.0025843431,223.362546444,0.0717683174,0.1453639042,0.0508504002,0.1019310429,184.084745763,78.2138069513,6.610107012,33.9742355918,1
0.0202258554,122.794135002,0.1494669418,0.2028338632,0.0721064408,0.1115993661,178.47826087,68.4498353701,2.4243653033,2.7635483602,1
0.0112613244,89.4233997768,0.0828578847,0.1981247535,0.0624790028,0.0946741219,160.069444444,75.7573477164,3.0977885766,4.6271857848,1
0.015315859,103.453213256,0.1381141109,0.2015540643,0.0727959479,0.0956974803,170.425925926,69.9916931187,5.279973381,9.6378596102,1
0.0038776046,90.6383369469,0.0516539124,0.1346223238,0.0390765858,0.0690052214,160.052980132,85.798145064,8.7474403978,30.9421331419,1
0.0024466847,106.270276898,0.0880655705,0.1320072708,0.0745014978,0.1341628011,167.485477178,80.5587386321,9.8700700016,61.3203644825,1
0.000472843,146.134495755,0.0409346946,0.1168608002,0.0251374755,0.0716264369,120.678997613,80.8836243044,5.9396190723,18.2791125101,1
0.0041938413,117.472514441,0.0304128459,0.065113323,0.0421293399,0.1775210092,101.889830508,79.8145927673,8.1406789522,24.1623109158,1
0.0019395782,110.985678489,0.0525523609,0.1161815051,0.0329127748,0.075606745,111.878172589,92.1478363108,6.0389634132,10.5477540982,1
0.0076922286,105.548984723,0.0396431265,0.0842581901,0.0279754918,0.0723024297,113.464788732,87.6296353154,5.8621971646,11.2560744716,1
0.0001604455,145.926337359,0.0398829222,0.0991774711,0.0252036119,0.0739009374,119.071793331,82.163516532,9.3925799146,33.3865959681,1
0.000477116,108.731335233,0.0374693858,0.095957649,0.0287202546,0.1132951671,114.801084991,86.2199772875,8.607357217,19.631553117,1
0.0002276306,115.467840436,0.0466303117,0.1142134755,0.0303746466,0.0895531353,100.323442136,78.7724337429,61.4394032458,597.189212189,1
0.0004462526,140.319056578,0.0378396951,0.0958233068,0.0192963239,0.0643866666,99.657967033,81.2820843988,77.8987702689,307.959495594,1
0.0034931576,101.606095728,0.0494052142,0.1244734272,0.0316637372,0.0752033537,124.374045802,81.8306140923,7.4498908504,15.4467432844,1
0.0016130206,107.623696816,0.0452845861,0.1078915349,0.0243499322,0.061060681,115.124579125,77.3767378753,7.5967116299,11.3529226015,1
0.000238662,137.191721825,0.0365117386,0.1056665114,0.0257011641,0.0757082325,105.764755481,80.8296689659,11.0966552573,61.9129930966,1
0.0007690851,97.9339062808,0.0298655234,0.0893886504,0.0160186841,0.0470271453,98.7351225204,73.3879166893,21.7438367765,249.096049773,1
0.0004883395,112.878711825,0.0317444766,0.0841813105,0.0227771394,0.0670972495,110.680722892,84.370944614,8.730127249,19.7521938641,1
0.0006084352,110.379351596,0.046275715,0.1044756154,0.0267969886,0.0741049699,102.446308725,77.350135991,9.6950379485,16.8843338869,1
0.0010612377,118.665258042,0.0545806872,0.0942235882,0.0355099285,0.0926257942,138.006993007,106.34932192,8.1595705824,22.9524845094,1
0.0006523978,103.444709978,0.0369072461,0.1122942523,0.0298840318,0.1162255666,94.1266149871,76.0312358608,15.4016732875,29.0285080399,1
0.0008740908,105.730036158,0.0376657064,0.1204767372,0.022608975,0.0648501992,108.598997494,83.0215094211,5.9781237233,11.1252948358,1
0.0009505342,106.942729092,0.0431261529,0.1459289002,0.0421751039,0.1268875309,59.8325581395,87.0535869564,9.7914993408,94.8425253047,1
0.0021677434,105.127517174,0.0370469946,0.0671605288,0.0190672853,0.0319750916,121.856603774,91.4767018682,9.307473373,43.3893747569,1
0.0015427448,105.562898686,0.0319292464,0.0673706688,0.0285224033,0.0681850628,124.52345679,94.2682412143,5.3362333112,10.207362092,1
0.0488408256,84.0376757645,0.0317949486,0.0314792472,0.0167129414,0.0171455841,157.444444444,37.9769260681,5.1761180818,5.0818619722,1
0.0133868134,96.3778229278,0.0557715663,0.0872099948,0.0366456927,0.0687316831,230.272727273,76.1241699869,5.6123133591,25.9244501345,1
0.1066452304,99.5022041303,0.0502190004,0.0518432415,0.0479810616,0.0486030612,190.666666667,0.7453559925,6.4457853044,6.4682868806,1
0.0017936121,87.7386116703,0.0411984927,0.0909615614,0.0354801337,0.0872466129,131.907348243,86.3466583561,12.8065612882,22.4576648256,1
0.0004913251,139.387627112,0.0344974261,0.0832627308,0.0246139585,0.0564383546,132.424127466,85.5495131805,15.4035854235,59.3741370306,1
0.0007830015,116.178540065,0.0420767156,0.0867345609,0.0313935799,0.0706208363,141.901933702,85.1583026815,10.3061913787,44.5207548481,1
0.00050048,109.105450987,0.0459319587,0.1202998327,0.0328194401,0.0862505362,137.396726422,87.6843656883,12.1898854151,41.6831910411,1
0.0007885518,149.454735946,0.0585446702,0.1286522127,0.0491413265,0.1264121774,158.756944444,94.7291824483,16.0758364817,50.4716557989,1
0.0007133395,79.7752524821,0.0473491491,0.1073440004,0.0325046204,0.0652155693,131.708333333,86.6421453978,9.4866217808,36.4592736087,1
0.0007031678,81.7823600181,0.0561983855,0.1419620403,0.0405170455,0.0936174596,145.380165289,85.6097070679,11.1732976354,50.2679224831,1
0.0006459191,80.7257582164,0.0396264,0.0811238935,0.0305168715,0.0595258682,135.489017341,93.2017895687,8.4213681787,40.2289144847,1
0.0007016517,80.5071227285,0.063736852,0.1169260422,0.0570139029,0.1145756952,127.877284595,89.3515548025,9.1844146083,50.5681021212,1
0.0057306087,83.47398174,0.0618658887,0.1538553625,0.0414226586,0.0869194956,141.431034483,98.4197751486,7.1456095182,13.4389415317,1
0.0008300671,83.3465739772,0.0297806477,0.0652000162,0.0224147363,0.0640074675,146.680051813,94.4863121156,15.9237416885,53.2328866975,1
0.0018019788,79.7054079901,0.0354545171,0.1152266342,0.0217683485,0.0602073314,148.669856459,85.8780213204,6.4270471736,12.8139387355,1
0.0006477139,72.8777159344,0.0321282307,0.0961219499,0.0238721182,0.0584108843,139.936775553,90.0324505749,20.2131686298,136.515335408,1
0.0007336505,79.0330309382,0.0332727323,0.1121203435,0.0253204336,0.0747502855,143.906666667,94.7827091592,15.9161217762,51.7835706231,1
0.0037420929,77.7733023162,0.0472026974,0.0812727846,0.0320092572,0.0590032682,138.782608696,86.5461876462,14.6613077449,25.4077926696,1
0.0026445998,79.6384243364,0.0357346135,0.0966498648,0.0362807461,0.0920787556,126.442477876,82.9924229459,11.746035115,41.0004065284,1
0.0017936121,87.7386116703,0.0411984927,0.0909615614,0.0354801337,0.0872466129,131.907348243,86.3466583561,12.8065612882,22.4576648256,1
0.0004913251,139.387627112,0.0344974261,0.0832627308,0.0246139585,0.0564383546,132.424127466,85.5495131805,15.4035854235,59.3741370306,1
0.0007830015,116.178540065,0.0420767156,0.0867345609,0.0313935799,0.0706208363,141.901933702,85.1583026815,10.3061913787,44.5207548481,1
0.00050048,109.105450987,0.0459319587,0.1202998327,0.0328194401,0.0862505362,137.396726422,87.6843656883,12.1898854151,41.6831910411,1
0.0007885518,149.454735946,0.0585446702,0.1286522127,0.0491413265,0.1264121774,158.756944444,94.7291824483,16.0758364817,50.4716557989,1
0.0007133395,79.7752524821,0.0473491491,0.1073440004,0.0325046204,0.0652155693,131.708333333,86.6421453978,9.4866217808,36.4592736087,1
0.0007031678,81.7823600181,0.0561983855,0.1419620403,0.0405170455,0.0936174596,145.380165289,85.6097070679,11.1732976354,50.2679224831,1
0.0006459191,80.7257582164,0.0396264,0.0811238935,0.0305168715,0.0595258682,135.489017341,93.2017895687,8.4213681787,40.2289144847,1
0.0007016517,80.5071227285,0.063736852,0.1169260422,0.0570139029,0.1145756952,127.877284595,89.3515548025,9.1844146083,50.5681021212,1
0.0057306087,83.47398174,0.0618658887,0.1538553625,0.0414226586,0.0869194956,141.431034483,98.4197751486,7.1456095182,13.4389415317,1
0.0008300671,83.3465739772,0.0297806477,0.0652000162,0.0224147363,0.0640074675,146.680051813,94.4863121156,15.9237416885,53.2328866975,1
0.0018019788,79.7054079901,0.0354545171,0.1152266342,0.0217683485,0.0602073314,148.669856459,85.8780213204,6.4270471736,12.8139387355,1
0.0006477139,72.8777159344,0.0321282307,0.0961219499,0.0238721182,0.0584108843,139.936775553,90.0324505749,20.2131686298,136.515335408,1
0.0007336505,79.0330309382,0.0332727323,0.1121203435,0.0253204336,0.0747502855,143.906666667,94.7827091592,15.9161217762,51.7835706231,1
0.0037420929,77.7733023162,0.0472026974,0.0812727846,0.0320092572,0.0590032682,138.782608696,86.5461876462,14.6613077449,25.4077926696,1
0.0026445998,79.6384243364,0.0357346135,0.0966498648,0.0362807461,0.0920787556,126.442477876,82.9924229459,11.746035115,41.0004065284,1
